courseCode,section,recordTime,quota,enrol,avail,wait
OCES 3130,L1 (3750),1629906551,80,32,48,0
OCES 3130,L1 (3750),1629941767,80,37,43,0
OCES 3130,L1 (3750),1629945370,80,38,42,0
OCES 3130,L1 (3750),1629946510,80,40,40,0
OCES 3130,L1 (3750),1629947109,80,42,38,0
OCES 3130,L1 (3750),1629948909,80,46,34,0
OCES 3130,L1 (3750),1629950110,80,50,30,0
OCES 3130,L1 (3750),1629952509,80,58,22,0
OCES 3130,L1 (3750),1629956110,80,64,16,0
OCES 3130,L1 (3750),1629959710,80,66,14,0
OCES 3130,L1 (3750),1629963310,80,74,6,0
OCES 3130,L1 (3750),1629967510,80,77,3,0
OCES 3130,L1 (3750),1629968411,80,79,1,0
OCES 3130,L1 (3750),1629977412,80,80,0,0
OCES 3130,L1 (3750),1630029611,80,80,0,1
OCES 3130,L1 (3750),1630033211,80,80,0,3
OCES 3130,L1 (3750),1630037710,80,80,0,4
OCES 3130,L1 (3750),1630038611,80,79,1,3
OCES 3130,L1 (3750),1630039511,80,80,0,3
OCES 3130,L1 (3750),1630074610,80,80,0,4
OCES 3130,L1 (3750),1630078211,80,80,0,5
OCES 3130,L1 (3750),1630425614,80,80,0,6
OCES 3130,L1 (3750),1630443611,80,80,0,7
OCES 3130,L1 (3750),1630479612,85,80,5,7
OCES 3130,L1 (3750),1630482312,85,85,0,2
OCES 3130,L1 (3750),1630553412,85,85,0,3
OCES 3130,L1 (3750),1630557912,85,85,0,4
OCES 3130,L1 (3750),1630616412,85,85,0,5
OCES 3130,L1 (3750),1630650611,85,85,0,6
OCES 3130,L1 (3750),1630658713,85,85,0,7
OCES 3130,L1 (3750),1630661412,85,84,1,7
OCES 3130,L1 (3750),1630662311,85,85,0,6
OCES 3130,L1 (3750),1630900812,85,85,0,5
OCES 3130,L1 (3750),1630903513,85,85,0,4
OCES 3130,L1 (3750),1630908012,85,85,0,6
OCES 3130,L1 (3750),1630980012,85,85,0,7
OCES 3130,L1 (3750),1631164512,85,85,0,6
OCES 3130,L1 (3750),1631244611,85,84,1,6
OCES 3130,L1 (3750),1631246413,85,85,0,5
OCES 3130,L1 (3750),1631487612,85,85,0,3
OCES 3130,L1 (3750),1631511910,85,85,0,2
OCES 3130,L1 (3750),1631535312,85,85,0,3
OCES 3130,L1 (3750),1631586611,85,84,1,3
OCES 3130,L1 (3750),1631653212,85,84,1,0
