courseCode,section,recordTime,quota,enrol,avail,wait
COMP 4651,L1 (2168),1629941764,60,13,47,0
COMP 4651,L1 (2168),1629942665,60,14,46,0
COMP 4651,L1 (2168),1629945365,60,19,41,0
COMP 4651,L1 (2168),1629946506,60,23,37,0
COMP 4651,L1 (2168),1629947105,60,25,35,0
COMP 4651,L1 (2168),1629948905,60,38,22,0
COMP 4651,L1 (2168),1629950105,60,42,18,0
COMP 4651,L1 (2168),1629952505,60,60,0,1
COMP 4651,L1 (2168),1629953407,60,60,0,7
COMP 4651,L1 (2168),1629956106,60,60,0,11
COMP 4651,L1 (2168),1629957007,60,60,0,13
COMP 4651,L1 (2168),1629957908,60,60,0,14
COMP 4651,L1 (2168),1629958806,60,60,0,15
COMP 4651,L1 (2168),1629959706,60,60,0,18
COMP 4651,L1 (2168),1629960606,60,60,0,20
COMP 4651,L1 (2168),1629963306,60,60,0,26
COMP 4651,L1 (2168),1629967506,60,60,0,33
COMP 4651,L1 (2168),1629968407,60,60,0,34
COMP 4651,L1 (2168),1629981907,60,60,0,35
COMP 4651,L1 (2168),1629997206,60,60,0,36
COMP 4651,L1 (2168),1630052106,60,60,0,37
COMP 4651,L1 (2168),1630108807,60,60,0,39
COMP 4651,L1 (2168),1630243807,60,60,0,40
COMP 4651,L1 (2168),1630305007,75,75,0,25
COMP 4651,L1 (2168),1630380607,75,75,0,24
COMP 4651,L1 (2168),1630383307,75,75,0,25
COMP 4651,L1 (2168),1630388707,75,75,0,24
COMP 4651,L1 (2168),1630418407,75,75,0,23
COMP 4651,L1 (2168),1630463407,75,75,0,22
COMP 4651,L1 (2168),1630480506,75,75,0,23
COMP 4651,L1 (2168),1630549806,75,75,0,24
COMP 4651,L1 (2168),1630559706,75,75,0,23
COMP 4651,L1 (2168),1630572306,75,75,0,22
COMP 4651,L1 (2168),1630577706,75,75,0,21
COMP 4651,L1 (2168),1630586706,75,75,0,20
COMP 4651,L1 (2168),1630647907,75,74,1,20
COMP 4651,L1 (2168),1630650606,75,75,0,19
COMP 4651,L1 (2168),1630908907,75,75,0,18
COMP 4651,L1 (2168),1630980007,75,74,1,18
COMP 4651,L1 (2168),1630981807,75,75,0,17
COMP 4651,L1 (2168),1630988107,75,75,0,16
COMP 4651,L1 (2168),1631089806,75,75,0,15
COMP 4651,L1 (2168),1631107806,75,75,0,14
COMP 4651,L1 (2168),1631115007,75,75,0,15
COMP 4651,L1 (2168),1631273406,75,75,0,14
COMP 4651,L1 (2168),1631336406,75,75,0,13
COMP 4651,L1 (2168),1631350807,75,74,1,13
COMP 4651,L1 (2168),1631352607,75,75,0,12
COMP 4651,L1 (2168),1631361606,75,75,0,11
COMP 4651,L1 (2168),1631419206,75,75,0,10
COMP 4651,L1 (2168),1631505606,75,75,0,9
COMP 4651,L1 (2168),1631566806,75,75,0,8
COMP 4651,L1 (2168),1631593806,75,75,0,7
COMP 4651,L1 (2168),1631622606,75,74,1,6
COMP 4651,L1 (2168),1631624407,75,73,2,5
COMP 4651,L1 (2168),1631626206,75,73,2,4
COMP 4651,L1 (2168),1631629806,75,74,1,3
COMP 4651,L1 (2168),1631635207,75,73,2,2
COMP 4651,L1 (2168),1631653206,75,72,3,0
